Name,Size,Timings,Owner,Rent,Location,City,State,Date,Time,Item,Item_Description,Packed,Quantity,Sold,UnitPrice,Profit
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-12,02:46:01,Peanuts,Local,No,87,52,10.81,158.43
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-08-09,21:30:35,Drinks,International,Yes,80,60,12.42,184.4
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-17,18:20:16,Soda,Domestic,Yes,46,22,25.96,201.55
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-17,01:02:21,Cigarettes,International,Yes,46,17,13.42,57.42
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-22,11:04:23,Soanpapdi,Local,No,29,24,57.41,173.29
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-08-04,19:40:24,Chocolates,Domestic,Yes,41,30,42.0,206.14
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-08-01,10:23:24,Cigarettes,International,Yes,30,21,10.19,32.22
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-19,11:16:17,Chewing Gum,International,Yes,77,27,15.24,121.93
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-08-06,18:26:20,Drinks,Domestic,Yes,32,2,12.42,8.31
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-20,09:01:50,Sweets,Local,No,84,68,10.04,118.59
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-27,18:38:07,Soanpapdi,Local,No,96,86,10.6,252.95
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-28,22:25:18,Match Boxes,Local,No,15,15,6.33,37.88
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-08-01,23:07:02,Jelly,Local,No,82,7,20.95,22.67
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-16,20:09:32,Drinks,Domestic,Yes,64,2,37.17,21.43
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-11,03:27:20,Sweets,Local,No,30,11,14.69,23.3
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-14,11:38:34,Chips,International,Yes,37,6,27.38,52.65
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-08-06,11:25:33,Peanuts,Local,No,67,51,59.94,729.2
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-13,04:21:46,Soanpapdi,Local,No,69,38,15.95,110.41
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-29,11:02:57,Match Boxes,Local,No,19,5,10.27,8.21
Yagnesh's Pan Shop,81,8:00 - 23:00,Nitara Goel,9203,"46/27
Cherian Zila",New Delhi,Delhi,2025-07-13,01:31:09,Chips,Domestic,Yes,49,1,59.98,18.79
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-12,10:21:33,Peanuts,Local,No,39,27,51.72,203.78
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-04,06:31:33,Chips,Domestic,Yes,8,7,16.73,41.37
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-31,07:48:52,Soda,International,Yes,16,14,20.48,111.88
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-31,03:28:48,Match Boxes,Local,No,10,6,59.02,52.0
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-07,01:39:54,Chocolates,International,Yes,81,42,46.23,343.96
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-28,18:53:46,Chocolates,International,Yes,81,53,3.58,39.91
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-04,22:42:44,Peanuts,Local,No,62,7,7.67,17.08
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-03,19:12:30,Peanuts,Local,No,89,30,40.23,183.94
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-12,21:00:58,Lighters,Local,Yes,41,9,46.81,128.79
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-01,11:09:32,Chewing Gum,Domestic,Yes,52,23,4.63,16.45
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-06,17:37:13,Lighters,Local,Yes,93,40,40.03,304.4
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-20,03:54:26,Lighters,Local,Yes,7,6,28.03,47.51
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-04,21:26:27,Peanuts,Local,No,37,18,44.91,134.11
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-09,07:14:11,Drinks,International,Yes,83,42,45.93,448.26
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-28,19:56:46,Chocolates,International,Yes,27,13,4.26,10.65
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-18,04:35:07,Jelly,Local,No,77,10,13.33,32.03
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-27,03:38:36,Peanuts,Local,No,68,33,43.6,172.99
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-09,19:29:34,Lighters,Local,Yes,9,9,17.12,18.01
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-30,19:44:48,Biscuits,International,Yes,81,69,12.7,238.82
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-21,13:20:49,Cigarettes,International,Yes,83,72,33.94,575.58
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-18,08:50:10,Chips,International,Yes,83,31,21.96,156.09
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-09,01:11:49,Sweets,Local,No,32,2,19.78,13.36
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-23,14:40:19,Biscuits,International,Yes,90,63,19.88,273.43
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-27,11:17:59,Mysorepak,Local,No,53,5,6.09,7.54
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-21,06:00:45,Biscuits,International,Yes,72,39,13.17,156.97
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-31,12:51:28,Lighters,Local,Yes,15,1,37.13,5.37
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-25,22:35:08,Mysorepak,Local,No,12,8,28.17,28.28
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-04,04:01:04,Soanpapdi,Local,No,91,82,58.99,583.34
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-02,07:56:17,Chewing Gum,Domestic,Yes,82,15,19.15,90.51
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-31,09:57:36,Biscuits,Domestic,Yes,9,1,38.72,8.04
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-31,06:49:28,Drinks,Domestic,Yes,65,52,5.73,90.7
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-24,12:33:49,Sweets,Local,No,49,16,53.65,281.36
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-08,06:46:15,Cigarettes,International,Yes,5,5,36.14,68.86
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-07,10:20:16,Biscuits,Domestic,Yes,28,25,59.67,541.34
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-07-17,12:11:39,Drinks,International,Yes,24,22,16.08,75.05
Advika's Pan Shop,106,11:00 - 21:00,Hredhaan Oommen,8142,"H.No. 37, Viswanathan Nagar",Lucknow,Uttar Pradesh,2025-08-06,12:22:30,Chips,International,Yes,28,28,19.75,114.87
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-11,06:38:08,Peanuts,Local,No,87,83,11.94,157.63
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-31,19:13:28,Drinks,Domestic,Yes,28,15,16.68,46.09
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-17,11:37:38,Mysorepak,Local,No,88,33,45.48,552.95
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-13,03:37:35,Chips,International,Yes,22,8,6.07,12.22
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-18,05:22:23,Jelly,Local,No,31,30,57.45,624.64
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-08-03,05:12:49,Match Boxes,Local,No,12,1,13.0,1.76
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-28,09:39:01,Chocolates,International,Yes,65,5,50.58,33.34
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-29,15:33:36,Biscuits,Domestic,Yes,30,3,16.29,17.43
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-15,01:13:09,Cigarettes,Domestic,Yes,21,18,26.0,111.0
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-08-02,10:47:33,Chocolates,International,Yes,84,82,11.72,268.17
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-14,04:24:40,Drinks,Domestic,Yes,17,4,6.14,2.76
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-31,20:27:07,Jelly,Local,No,66,50,11.5,126.17
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-08-09,17:10:42,Sweets,Local,No,83,48,3.63,37.07
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-27,11:19:02,Match Boxes,Local,No,39,33,4.73,61.57
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-14,04:34:50,Chewing Gum,International,Yes,53,2,47.85,25.99
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-12,23:38:23,Drinks,International,Yes,80,57,50.26,1142.0
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-31,05:26:42,Mysorepak,Local,No,67,45,9.66,94.06
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-08-04,11:54:02,Lighters,Local,Yes,8,1,4.3,0.5
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-21,10:48:48,Chewing Gum,International,Yes,69,40,20.61,108.79
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-31,21:44:20,Jelly,Local,No,46,26,17.05,170.44
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-08-03,00:18:21,Cigarettes,International,Yes,8,5,3.67,3.42
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-22,06:17:19,Match Boxes,Local,No,84,64,20.9,306.08
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-20,05:06:13,Drinks,International,Yes,99,34,52.48,497.97
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-29,02:00:31,Soanpapdi,Local,No,66,63,46.88,446.62
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-31,07:56:17,Biscuits,Domestic,Yes,15,11,6.84,27.37
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-21,05:06:49,Cigarettes,International,Yes,62,27,30.67,295.47
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-13,16:53:20,Chewing Gum,International,Yes,80,69,13.94,127.49
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-31,22:51:59,Mysorepak,Local,No,26,5,7.96,11.61
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-16,23:53:58,Cigarettes,Domestic,Yes,99,9,38.27,50.76
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-08-01,15:51:29,Sweets,Local,No,40,35,34.96,346.95
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-22,22:11:30,Sweets,Local,No,53,26,33.23,312.22
Jeevika's Pan Shop,71,10:00 - 22:00,Raksha Patla,6654,"23/77
Khosla Marg",Kolkata,West Bengal,2025-07-31,12:32:55,Peanuts,Local,No,77,72,2.97,66.4
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-07-13,09:49:40,Jelly,Local,No,39,34,48.78,167.39
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-08-01,17:36:14,Soanpapdi,Local,No,55,11,31.44,127.5
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-08-03,02:38:03,Biscuits,International,Yes,39,22,33.55,237.22
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-07-12,16:22:48,Drinks,Domestic,Yes,85,37,36.85,234.36
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-07-13,13:39:11,Chocolates,Domestic,Yes,86,14,40.36,155.86
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-08-02,23:34:14,Peanuts,Local,No,36,27,43.78,193.17
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-07-13,04:08:40,Chewing Gum,Domestic,Yes,54,34,14.32,140.05
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-07-18,01:13:35,Cigarettes,International,Yes,14,10,31.57,47.49
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-07-21,09:50:33,Match Boxes,Local,No,52,27,9.16,53.98
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-07-12,22:19:24,Cigarettes,Domestic,Yes,39,6,19.48,16.81
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-07-28,00:43:56,Drinks,Domestic,Yes,99,21,10.23,57.2
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-07-26,02:23:11,Biscuits,International,Yes,97,46,50.24,662.35
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-08-04,14:52:19,Biscuits,Domestic,Yes,88,44,8.6,67.01
Finn's Pan Shop,117,8:00 - 21:00,Frederick Raj,4341,"H.No. 851
Swaminathan Chowk",Pune,Maharashtra,2025-07-23,07:54:33,Drinks,Domestic,Yes,46,11,8.11,30.01
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-18,03:15:28,Peanuts,Local,No,47,25,22.4,210.82
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-24,19:27:10,Soda,International,Yes,38,6,31.02,32.63
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-28,10:42:42,Drinks,International,Yes,70,62,15.73,104.32
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-08-07,06:07:43,Peanuts,Local,No,79,51,42.63,761.55
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-08-04,11:13:53,Biscuits,International,Yes,97,39,25.45,285.2
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-08-08,21:45:22,Drinks,International,Yes,54,42,12.35,199.57
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-24,00:33:26,Chips,Domestic,Yes,82,23,18.38,105.38
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-25,12:54:54,Chocolates,Domestic,Yes,42,6,7.67,13.01
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-08-06,10:47:02,Cigarettes,International,Yes,15,11,48.89,172.92
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-24,10:40:55,Lighters,Local,Yes,100,42,52.0,781.85
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-25,07:39:31,Cigarettes,Domestic,Yes,8,4,29.09,36.08
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-13,13:07:43,Jelly,Local,No,85,60,15.37,359.95
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-22,09:06:24,Cigarettes,Domestic,Yes,31,16,55.9,114.14
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-26,02:44:56,Soanpapdi,Local,No,20,11,31.54,126.38
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-13,10:17:30,Jelly,Local,No,95,16,49.99,280.09
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-14,10:57:03,Jelly,Local,No,73,27,13.15,105.31
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-08-02,17:05:25,Peanuts,Local,No,78,13,28.54,82.34
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-27,00:24:59,Chewing Gum,Domestic,Yes,91,57,16.24,258.34
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-26,23:29:26,Sweets,Local,No,82,52,24.65,233.43
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-19,02:05:10,Soanpapdi,Local,No,42,1,25.64,4.66
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-23,03:05:57,Chocolates,Domestic,Yes,47,25,10.65,74.18
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-26,06:41:11,Biscuits,Domestic,Yes,16,14,49.25,80.46
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-22,23:47:38,Mysorepak,Local,No,60,31,16.66,152.54
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-08-07,01:57:39,Sweets,Local,No,97,13,34.06,76.58
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-08-08,11:55:00,Chips,International,Yes,47,3,21.92,22.97
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-23,17:38:46,Soda,International,Yes,95,83,8.7,281.69
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-29,21:14:11,Soda,International,Yes,6,2,6.3,4.22
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-07-26,01:43:38,Lighters,Local,Yes,26,3,26.68,14.97
Ayushman's Pan Shop,134,10:00 - 22:00,Chakradhar Karpe,8515,"843, Dass Zila",Coimbatore,Tamil Nadu,2025-08-06,02:19:38,Drinks,International,Yes,56,9,23.75,50.65
Kashish's Pan Shop,136,11:00 - 21:00,Janani Patil,7724,"H.No. 570
Datta Street",Bengaluru,Karnataka,2025-07-11,14:33:55,Cigarettes,Domestic,Yes,36,2,47.45,30.62
Kashish's Pan Shop,136,11:00 - 21:00,Janani Patil,7724,"H.No. 570
Datta Street",Bengaluru,Karnataka,2025-07-12,04:08:04,Chips,International,Yes,28,1,36.24,6.66
Kashish's Pan Shop,136,11:00 - 21:00,Janani Patil,7724,"H.No. 570
Datta Street",Bengaluru,Karnataka,2025-07-14,10:20:36,Soda,Domestic,Yes,17,10,53.81,73.01
Kashish's Pan Shop,136,11:00 - 21:00,Janani Patil,7724,"H.No. 570
Datta Street",Bengaluru,Karnataka,2025-07-15,17:30:56,Chocolates,International,Yes,14,10,22.75,47.25
Kashish's Pan Shop,136,11:00 - 21:00,Janani Patil,7724,"H.No. 570
Datta Street",Bengaluru,Karnataka,2025-07-19,05:36:06,Match Boxes,Local,No,80,79,34.16,671.73
